When would you use gemfibrozil rather than an HMG (3-hydroxy-3-methylglutaryl) coenzyme A inhibitor?,"What is the maximum dose of digoxin? (patient seen in emergency room, had digoxin level less than 0.03)",0
What is the treatment for cryptosporidium?,What is the treatment for cryptosporidium?,1
What dose of epinephrine drip does this patient need?,How should I treat polymenorrhea in a 14-year-old girl?,0
How effective is felbamate (new anticonvulsant)?,How effective is felbamate (new anticonvulsant)?,1
What size pills does digoxin come in?,What is the size of digoxin pills?,1
Mom's hepatitis B status is unknown. What do you do to the newborn?,Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
What are the indications for getting an alpha fetoprotein (AFP)? Is it helpful for chronic hepatitis?,How long to leave patient on Coumadin AND heparin? Stop heparin when protime okay?,0
"17-year-old girl complaining that her left lower quadrant is ""hard.""  My question was what is the best way to evaluate this.",How should you evaluate a 17-year-old girl with abdominal pain?,1
Could systemic lupus erythematosus cause left-sided weakness and how does systemic lupus erythematosus change cerebral spinal fluid?,Could systemic lupus erythematosus cause left-sided weakness?,1
"Same immunocompromised woman had pulmonary embolus, smoker, on oral contraceptives.  If her chest pain progresses and she comes in, would another VQ (ventilation-perfusion) scan be helpful or is that always going to be abnormal for her?",I wonder if this patient could have a rotator cuff thing?,0
By what mechanism do angiotensin-converting enzyme (ACE) inhibitors cause renal failure in someone with renal artery stenosis?  Does it matter if unilateral or bilateral stenosis?,What organisms can cause pelvic inflammatory disease if you don't think it's sexually transmitted?,0
"16-month-old with intoeing. I had to look up intoeing before I went into the room. I (investigator) asked what the question was. He said, ""How to distinguish whether the intoeing is just physiologic?""",What is the approach to intoeing children?,1
Is it okay to breast feed if you are getting Depo-Provera for contraception?,Is it okay to breast feed if you are getting Depo-Provera?,1
Is a small rise in creatinine acceptable when starting or increasing an angiotensin-converting-enzyme inhibitor?,Is a small rise in creatinine acceptable when starting an angiotensin-converting-enzyme inhibitor?,1
"A woman with mild hirsutism.  ""When do I need to do a dexamethasone suppression test?""  ""At what levels of dehydroepiandrosterone sulfate do you consider an adrenal tumor?""",What are the psychodynamics? More here than just adjusting her asthma medications.,0
Are there any data to support the claimed association between rapid labors and preeclampsia?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
How do you treat an acute myocardial infarction (MI) in the emergency room? What things should be done?,How do you treat an acute myocardial infarction in the emergency room?,1
Patient (parent) education: Is there a textbook I can show this patient's mother to help explain hand foot and mouth disease?,How should I treat polymenorrhea in a 14-year-old girl?,0
"""Three-week old boy admitted with pyloric stenosis. Intravenous fluids."" I (investigator) asked what the question was. She said, ""He was still keeping some formula down, but if he did stop eating, I wanted to know what kind of intravenous fluids to give. I knew how to calculate the rate, I just wanted to know the kind of fluid.""",What intravenous fluid should be used in an infant?,1
"He has a history of getting hit in the head and neck and getting two ""stingers"" with numbness down his arm.  Now in for a preparticipation physical.  When do you do a neck x-ray?",Patient with bigeminy and trigeminy.  Should I treat these?,0
Is a neurilemmoma benign?,Is a neurilemmoma benign?,1
Is cubs dangerous?,How serious is corona?,0
How many nicotine patches are over-the-counter? Is it just Habitrol? or just Nicotrol? I didn't know if they were all over-the-counter or not?,How many nicotine patches are over-the-counter? Just Habitrol? Just Nicotrol?,1
When will inhaled insulin be available?,When will inhaled insulin be available?,1
What liver function tests should we do?,What liver function tests should we do?,1
I had to look up the dose of azathioprine (Imuran) before I started her on it.,What is the dose of azathioprine (Imuran)?,1
What is the prognosis of necrotizing enterocolitis (NEC)?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
"16-year-old girl, mildly overweight with irregular periods. Is it worth working up?","16-year-old girl, mildly overweight with irregular periods. Is it worth working up?",1
How would you counsel (genetic counselling) someone with beta thalassemia minor (trait)?,How would you give genetic counselling to someone with beta thalassemia minor?,1
"76-year-old woman with bladder cancer, last neoadjuvant chemotherapy was 6 weeks ago.  Came in with a generalized rash, one-half to one centimeter red lesions, not itching, not painful.  So the question is ""What is this rash?""",What is the normal flora of a hamster's mouth?,0
What is the drug dosing of this respiratory medication?,"German exchange student, German physician said she needs diphtheria-tetanus toxoid but fully immunized.",0
"The physician received a lab result from his nurse. Man over age 90. ""So this will be another question. Just the evaluation of monoclonal gammopathy.",What causes fibroids and what would cause them to enlarge rapidly?,0
"One month ago I did a physical exam, his alkaline phosphatase was elevated.  Had a questionable prostatic nodule, prostate specific antigen was normal.  I discussed with my partner, bowlegged, question Pagets, fractionated alkaline phosphatase and both liver and bone were high, got x-rays of skull and pelvis, which were normal.  Do I really want to go chasing after this elevated alkaline phosphatase?",Alkaline phosphatase elevated. Do I really want to go chasing after this?,1
